file_path,line_number,type,severity,description
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/deploy/TableJoinTest.java,57,BUG,MAJOR,Replace this assertion to not have the same actual and expected expression.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/DefaultTypeManagerTest.java,51,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/DefaultTypeManagerTest.java,55,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/DefaultTypeManagerTest.java,58,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/DefaultTypeManagerTest.java,71,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/DefaultTypeManagerTest.java,74,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/DefaultTypeManagerTest.java,85,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/DefaultTypeManagerTest.java,89,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/DefaultTypeManagerTest.java,92,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/DefaultTypeManagerTest.java,104,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/DefaultTypeManagerTest.java,107,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/ModifyAwareListTest.java,289,BUG,CRITICAL,Change the assertion arguments to not compare dissimilar types.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/ModifyAwareListTest.java,297,BUG,CRITICAL,Change the assertion arguments to not compare dissimilar types.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/ModifyAwareMapTest.java,72,BUG,CRITICAL,Change the assertion arguments to not compare dissimilar types.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/ModifyAwareMapTest.java,80,BUG,CRITICAL,Change the assertion arguments to not compare dissimilar types.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/ModifyAwareSetTest.java,69,BUG,CRITICAL,Change the assertion arguments to not compare dissimilar types.
org.avaje:java11-oss:ebean-core/src/test/java/io/ebeaninternal/server/type/ModifyAwareSetTest.java,77,BUG,CRITICAL,Change the assertion arguments to not compare dissimilar types.
org.avaje:java11-oss:ebean-ddl-generator/src/main/java/io/ebeaninternal/dbmigration/model/build/ModelBuildPropertyVisitor.java,209,BUG,MAJOR,"A ""NullPointerException"" could be thrown; ""compoundKey"" is nullable here."
org.avaje:java11-oss:ebean-ddl-generator/src/test/java/io/ebeaninternal/dbmigration/model/ModelContainerTest.java,106,BUG,MINOR,Test the emptiness of the list before calling this assertion predicate.
org.avaje:java11-oss:ebean-redis/src/main/java/io/ebean/redis/topic/DaemonTopicRunner.java,42,BUG,BLOCKER,Add an end condition to this loop.
org.avaje:java11-oss:ebean-test/src/main/java/io/ebean/test/config/AutoConfigureForTesting.java,47,BUG,MAJOR,"""NullPointerException"" will be thrown when invoking method ""isExtraServer()""."
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/generated/TestGeneratedProperties.java,32,BUG,CRITICAL,Change the assertion arguments to not compare a primitive value with null.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/generated/TestGeneratedProperties.java,33,BUG,CRITICAL,Change the assertion arguments to not compare a primitive value with null.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/model/aggregation/TestAggregationTopLevel.java,240,BUG,CRITICAL,Change the assertion arguments to not compare a primitive value with null.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/model/aggregation/TestAggregationTopLevel.java,264,BUG,CRITICAL,Change the assertion arguments to not compare a primitive value with null.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoin.java,29,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoin.java,38,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoin.java,50,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinBidi.java,29,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinBidi.java,37,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinBidi.java,49,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinOptional.java,49,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinOptional.java,58,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/model/onetoone/TestOneToOnePrimaryKeyJoinOptional.java,70,BUG,MAJOR,Add an assertion predicate after calling this method.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/unitinternal/TestEqualsOnEnhanced.java,20,BUG,CRITICAL,Change the assertion arguments to not compare dissimilar types.
org.avaje:java11-oss:ebean-test/src/test/java/org/tests/unitinternal/TestEqualsOnEnhanced.java,22,BUG,MAJOR,Replace this assertion to not have the same actual and expected expression.
org.avaje:java11-oss:kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,295,BUG,MAJOR,"""NullPointerException"" will be thrown when invoking method ""typeDef()""."
org.avaje:java11-oss:kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,309,BUG,MAJOR,"""NullPointerException"" will be thrown when invoking method ""typeDef()""."
org.avaje:java11-oss:kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,312,BUG,MAJOR,"A ""NullPointerException"" could be thrown; ""typeMirror"" is nullable here."
org.avaje:java11-oss:kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,549,BUG,BLOCKER,"Use try-with-resources or close this ""Reader"" in a ""finally"" clause."
org.avaje:java11-oss:kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,550,BUG,BLOCKER,"Use try-with-resources or close this ""LineNumberReader"" in a ""finally"" clause."
org.avaje:java11-oss:kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/SimpleModuleInfoWriter.java,47,BUG,BLOCKER,"Use try-with-resources or close this ""Writer"" in a ""finally"" clause."
org.avaje:java11-oss:kotlin-querybean-generator/src/main/java/io/ebean/querybean/generator/SimpleModuleInfoWriter.java,64,BUG,BLOCKER,"Use try-with-resources or close this ""Writer"" in a ""finally"" clause."
org.avaje:java11-oss:querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,272,BUG,MAJOR,"""NullPointerException"" will be thrown when invoking method ""typeDef()""."
org.avaje:java11-oss:querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,287,BUG,MAJOR,"""NullPointerException"" will be thrown when invoking method ""typeDef()""."
org.avaje:java11-oss:querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,291,BUG,MAJOR,"A ""NullPointerException"" could be thrown; ""typeMirror"" is nullable here."
org.avaje:java11-oss:querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,528,BUG,BLOCKER,"Use try-with-resources or close this ""Reader"" in a ""finally"" clause."
org.avaje:java11-oss:querybean-generator/src/main/java/io/ebean/querybean/generator/ProcessingContext.java,529,BUG,BLOCKER,"Use try-with-resources or close this ""LineNumberReader"" in a ""finally"" clause."
org.avaje:java11-oss:querybean-generator/src/main/java/io/ebean/querybean/generator/SimpleModuleInfoWriter.java,49,BUG,BLOCKER,"Use try-with-resources or close this ""Writer"" in a ""finally"" clause."
org.avaje:java11-oss:querybean-generator/src/main/java/io/ebean/querybean/generator/SimpleModuleInfoWriter.java,64,BUG,BLOCKER,"Use try-with-resources or close this ""Writer"" in a ""finally"" clause."
org.avaje:java11-oss:querybean-generator/src/main/java/io/ebean/querybean/generator/SimpleModuleInfoWriter.java,96,BUG,BLOCKER,"Use try-with-resources or close this ""Writer"" in a ""finally"" clause."
org.avaje:java11-oss:tests/test-java16/src/test/java/org/example/records/CourseRecordEntityTest.java,25,BUG,MAJOR,Replace this assertion to not have the same actual and expected expression.
